,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
276,276,34,"log, base, become, function, faster, sufficiently, purple, yellow, green, orange","Two functions have respective time complexities defined by:where log is of base-2.For what value of n does g become faster than f?
",0.06666666666666667,0.125,0.13483997249264842
277,277,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Consider the following tree:What would be the result of printing the values of each node via POST-ORDER traversal?
",0.10140632163123102,0.17695279737892858,0.18983860557532545
278,278,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Which of the following code snippets would correctly remove the nthelement, n, of a doubly-linked list?
",0.10413759146511155,0.18102091807652063,0.19218877667365003
279,279,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithm is stable and has average time complexity of nlog(n)
",0.18951656300625172,0.29878253398682086,0.31019980988262474
280,280,58,"element, key, bucket, place, contain, balance, add, unbalanced, lane, fill","Assume that we have a perfect skip list (as described in 2019 coursework 2 Q3... ""every element is linked to the next, even numbered elements are also linked to the one 2 ahead, elements whose number is divisible by 4 are also linked to the one 4 ahead, and so on by powers of 2."").The skip list contains 32768 elements. How many elements have at least 11 lanes?
",0.10500957085304957,0.18948498868843666,0.2044623868299851
281,281,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","A binary tree has a depth of 6, it is full on all levels except for the bottom. The bottom level contains 4 nodes, how many nodes are there in the tree?
",0.08912432329306459,0.1620270429219591,0.18015452018715697
282,282,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Which of the following statements are true?
",0.2127635346871371,0.3200702072358826,0.3373978165141329
283,283,59,"int, while, return, integer, problem, random, count, sum, birthday, test","What is the time complexity of the following extract of code?System.out.println(""Hello world"");for(int i = 0; i < n; i++){ System.out.println(""Test"");}for(int j = 0; j < n; j++){ System.out.println(""Test"");}
",0.12225106358252333,0.20726234159736898,0.2169212629841816
284,284,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","which of the following defines Big-O notation where g(n) = O(f(n))?
",0.07409555629555628,0.13099729970085566,0.13241793755208298
285,285,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which one of the following data structures has the average search time complexity ofT(1)?
",0.1386543436308125,0.23424711847902882,0.24780017301116808
286,286,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","If we cube the adjacency matrix of a directed graph, what should happen?
",0.08846240387698937,0.15809382742219052,0.172862859608696
287,287,1,"order, consider, runtime, input, size, constant, post, function, print, correct","For the following piece of Java code, select the worst case runtime from the options given.N.B. You can assume that printing a string to console takes constant time.public static void function (int N) { for (int i = 1; i < N; i++) { for (int j = 1; j < N; j = j * 2) { System.out.println(""hello world""); } }}
",0.07096076989269041,0.1298488885018516,0.1406206483402523
288,288,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What option has the correct definitions of each of the following:leafComplete (Full) Binary treeBinary tree
",0.10139523590235297,0.17700833830695745,0.18978451708363953
289,289,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","which of these options is in the order of:pre-order TraversalIn-order TraversalPost-order Traversal
",0.10130143017046363,0.176913037588791,0.1896038346459627
290,290,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Order the following Big O runtimes from largest to smallest:O(log n), O(1), O(n log n), O(n), O(), O()
",0.06770095429621147,0.12429921488397719,0.13414181537323433
291,291,29,"hash, table, function, number, bucket, find, use, close, step, insert","If the closed hash table with linear probing has a load factor of 0.30, what is the average number of steps to insert/find an item.
",0.11053951705471828,0.1914660807870315,0.20561541148753976
292,292,21,"merge, positive, great, recurrence, relation, simplicity, power, stooge, looping, algorithmsa","What is the correct recurrence relation for merge sort (when N, the number of elements of the list being sorted, is greater than 1 and a positive power of 2 for simplicity)?
",0.07692307692307693,0.14285714285714285,0.16770509831248423
293,293,8,"case, bad, quicksort, space, complexity, scenario, teach, cast, bubblesort, exception","What is the best, average and worst case complexity of selection sort?
",0.20771780019682606,0.3196376404590918,0.3316834304093402
294,294,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Perform 1 pass of h-sort on the following array taking h to be 4.1D array = 31, 6, 4, 21, 12, 84, 19, 62, 4, 11, 1, 91Output will be?
",0.07854058313169371,0.1416952162083915,0.14967158726266538
295,295,49,"big, theta, notation, omega, exact, estimate, estimation, boundbig, identify, aka","What is the formal definition of 'Big-Omega' , for a positive function f(n)?
",0.07522288822288821,0.1332022959274425,0.1345112824255148
296,296,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Assume you are deleting an element (called 'node') from the middle of a doubly-linked list equipped with prev and next references. Which of the following lines of code would correctly delete the element in the list?
",0.10541400282785199,0.18325315067202927,0.1949977269568913
297,297,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Three types of search that we can use to find an element in an ordered set of data are binary search, interpolation search and linear search. What are their complexities?
",0.1058343532118551,0.18370282285982795,0.20180923936253198
298,298,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","I add the following numbers to a Binary Search Tree in this order: 13, 5, 19, 8, 7, 16, 18, 12, 17What is the depth of the tree? What is the minimum number of nodes I would need to add to make it complete?
",0.10127731654819608,0.17695523236670738,0.1898643894298938
299,299,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following algorithms is stable?
",0.19447348453578162,0.3044782068079111,0.31617196844467166
300,300,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Given the AVL tree:When the value of 12 is inserted, which rotation is required in order to balance the tree?
",0.10158382893276802,0.17751073973556825,0.19034274419267697
301,301,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","The following is code for a Node for a particular ADT. Which ADT is it?class Node{ public Object element; public Node[ ] next; public Node(Object o){ element = o; next = new Node[5]; }}
",0.08101401100857655,0.1480039265600666,0.1628622241444892
302,302,29,"hash, table, function, number, bucket, find, use, close, step, insert","Using the hash function h(x) = x%5, insert the elements 31, 60, 7, 46, 73, 82, 9, 57, 23, 92, 28 into an open hash table with slots 0,...,4. Which of the following options shows the third element of the longest list after the insertions?
",0.11030917732493452,0.1911949864705913,0.20526713039900202
303,303,17,"insertion, already, term, label, counter, may, many, suitable, situation, use","What is the loop invariant of insertion sort?
",0.033298552206792176,0.06318939720669324,0.09432632197369852
304,304,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Suppose a Binary Search Tree contains a collection of surnames. Which type of tree traversal would you use to print these names alphabetically?
",0.1010274209056865,0.17665083310484045,0.18937176523152333
305,305,45,"list, link, array, follow, middle, insert, faster, would, add, singly","Define Singly Linked List.
",0.09809570140856134,0.1705573404191158,0.181599185813702
